#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         714     2.94728     2.96775  0.00122358
         715     2.94937     2.96773  0.00122214
         716     2.95141      2.9677  0.00122064
         717     2.95339     2.96768   0.0012191
         718     2.95531     2.96767  0.00121753
         719     2.95717     2.96765  0.00121592
         720     2.95898     2.96764  0.00121429
         721     2.96072     2.96763  0.00121265
         722     2.96241     2.96762  0.00121099
         723     2.96403     2.96762  0.00120932
         724      2.9656     2.96762  0.00120766
         725     2.96711     2.96761  0.00120599
         726     2.96856     2.96762  0.00120433
         727     2.96995     2.96762  0.00120268
         728     2.97128     2.96762  0.00120104
         729     2.97256     2.96763  0.00119941
         730     2.97379     2.96764   0.0011978
         731     2.97496     2.96765   0.0011962
         732     2.97607     2.96766  0.00119462
         733     2.97714     2.96767  0.00119306
         734     2.97815     2.96769  0.00119152
         735     2.97912      2.9677     0.00119
         736     2.98003     2.96772   0.0011885
         737     2.98089     2.96774  0.00118702
         738     2.98171     2.96776  0.00118557
         739     2.98247     2.96778  0.00118413
         740     2.98319      2.9678  0.00118271
         741     2.98387     2.96782  0.00118131
         742      2.9845     2.96784  0.00117994
         743     2.98508     2.96787  0.00117858
         744     2.98562     2.96789  0.00117723
         745     2.98611     2.96791  0.00117591
         746     2.98655     2.96794   0.0011746
         747     2.98695     2.96796   0.0011733
         748     2.98731     2.96799  0.00117202
         749     2.98762     2.96802  0.00117074
         750     2.98788     2.96804  0.00116948
         751      2.9881     2.96807  0.00116823
         752     2.98827      2.9681  0.00116699
         753     2.98839     2.96812  0.00116575
         754     2.98847     2.96815  0.00116451
         755     2.98849     2.96818  0.00116328
         756     2.98846      2.9682  0.00116205
         757     2.98839     2.96823  0.00116082
         758     2.98826     2.96826  0.00115959
         759     2.98807     2.96828  0.00115836
         760     2.98783     2.96831  0.00115712
         761     2.98753     2.96833  0.00115588
         762     2.98716     2.96836  0.00115462
         763     2.98674     2.96838  0.00115336
         764     2.98625     2.96841  0.00115209
         765      2.9857     2.96843   0.0011508
         766     2.98508     2.96845  0.00114951
         767     2.98438     2.96847   0.0011482
         768     2.98362     2.96849  0.00114687
         769     2.98277     2.96851  0.00114553
         770     2.98185     2.96853  0.00114417
         771     2.98085     2.96854   0.0011428
         772     2.97976     2.96856  0.00114141
         773     2.97859     2.96857  0.00114001
         774     2.97733     2.96858  0.00113859
         775     2.97598     2.96859  0.00113716
         776     2.97454      2.9686  0.00113572
         777       2.973      2.9686  0.00113428
         778     2.97136     2.96861  0.00113282
         779     2.96963     2.96861  0.00113137
         780      2.9678     2.96861  0.00112992
         781     2.96587     2.96861  0.00112848
         782     2.96384      2.9686  0.00112705
         783     2.96171     2.96859  0.00112565
         784     2.95948     2.96858  0.00112427
         785     2.95715     2.96856  0.00112293
         786     2.95473     2.96855  0.00112164
         787     2.95221     2.96853  0.00112041
         788     2.94961      2.9685  0.00111925
         789     2.94691     2.96847  0.00111816
         790     2.94414     2.96844  0.00111717
         791     2.94129     2.96841  0.00111629
         792     2.93837     2.96837  0.00111552
         793     2.93539     2.96833  0.00111489
         794     2.93234     2.96828  0.00111441
         795     2.92925     2.96824  0.00111408
         796     2.92612     2.96818  0.00111394
         797     2.92295     2.96813  0.00111399
         798     2.91976     2.96806  0.00111424
         799     2.91655       2.968  0.00111471
         800     2.91333     2.96793  0.00111541
         801     2.91011     2.96786  0.00111635
         802     2.90691     2.96778  0.00111754
         803     2.90371      2.9677  0.00111899
         804     2.90055     2.96762  0.00112071
         805     2.89741     2.96753  0.00112271
         806     2.89432     2.96744  0.00112499
         807     2.89127     2.96735  0.00112755
         808     2.88828     2.96725  0.00113039
         809     2.88534     2.96715  0.00113352
         810     2.88248     2.96704  0.00113693
         811     2.87968     2.96694  0.00114062
         812     2.87697     2.96683  0.00114458
         813     2.87434     2.96671  0.00114881
         814      2.8718      2.9666   0.0011533
         815     2.86936     2.96648  0.00115804
         816     2.86703     2.96635  0.00116302
         817     2.86481     2.96623  0.00116822
         818     2.86272      2.9661  0.00117362
         819     2.86075     2.96598  0.00117922
         820     2.85893     2.96584  0.00118498
         821     2.85725     2.96571   0.0011909
         822     2.85573     2.96558  0.00119694
         823     2.85437     2.96544  0.00120309
         824     2.85318     2.96531  0.00120932
         825     2.85216     2.96517  0.00121561
         826     2.85133     2.96503  0.00122193
         827     2.85068     2.96489  0.00122825
         828     2.85021     2.96476  0.00123455
         829     2.84992     2.96462  0.00124081
         830     2.84981     2.96448    0.001247
         831     2.84987     2.96434   0.0012531
         832     2.85009      2.9642   0.0012591
         833     2.85047     2.96407  0.00126497
         834     2.85099     2.96393   0.0012707
         835     2.85163      2.9638  0.00127627
         836     2.85239     2.96366  0.00128168
         837     2.85323     2.96353  0.00128693
         838     2.85415      2.9634  0.00129199
         839     2.85512     2.96327  0.00129688
         840     2.85614     2.96314  0.00130159
         841     2.85717     2.96302  0.00130613
         842     2.85821     2.96289   0.0013105
         843     2.85923     2.96277   0.0013147
         844     2.86023     2.96265  0.00131874
         845      2.8612     2.96253  0.00132264
         846     2.86211     2.96241  0.00132639
         847     2.86297     2.96229  0.00133001
         848     2.86377     2.96218  0.00133351
         849      2.8645     2.96206  0.00133689
         850     2.86517     2.96195  0.00134017
         851     2.86579     2.96183  0.00134335
         852     2.86634     2.96172  0.00134644
         853     2.86685     2.96161  0.00134945
         854     2.86732      2.9615  0.00135238
         855     2.86776     2.96139  0.00135523
         856     2.86819     2.96128  0.00135801
         857     2.86862     2.96117  0.00136073
         858     2.86906     2.96107  0.00136337
         859     2.86953     2.96096  0.00136594
         860     2.87006     2.96085  0.00136844
         861     2.87064     2.96075  0.00137085
         862      2.8713     2.96065  0.00137318
         863     2.87206     2.96054  0.00137542
         864     2.87292     2.96044  0.00137757
         865      2.8739     2.96034   0.0013796
         866       2.875     2.96024  0.00138152
         867     2.87623     2.96015  0.00138332
         868      2.8776     2.96005    0.001385
         869      2.8791     2.95996  0.00138653
         870     2.88074     2.95987  0.00138792
         871     2.88251     2.95978  0.00138917
         872      2.8844     2.95969  0.00139026
         873     2.88641     2.95961   0.0013912
         874     2.88852     2.95953  0.00139199
         875     2.89073     2.95945  0.00139261
         876     2.89302     2.95937  0.00139309
         877     2.89537      2.9593  0.00139341
         878     2.89778     2.95923  0.00139358
         879     2.90022     2.95916  0.00139361
         880     2.90268      2.9591  0.00139351
         881     2.90514     2.95904  0.00139327
         882      2.9076     2.95898  0.00139291
         883     2.91004     2.95892  0.00139244
         884     2.91244     2.95887  0.00139185
         885      2.9148     2.95882  0.00139117
         886      2.9171     2.95877   0.0013904
         887     2.91935     2.95873  0.00138954
         888     2.92152     2.95869  0.00138861
         889     2.92361     2.95865  0.00138761
         890     2.92562     2.95861  0.00138654
         891     2.92755     2.95858  0.00138543
         892     2.92939     2.95854  0.00138426
         893     2.93113     2.95851  0.00138305
         894     2.93279     2.95848   0.0013818
         895     2.93435     2.95846  0.00138052
         896     2.93582     2.95843  0.00137921
         897      2.9372     2.95841  0.00137788
         898      2.9385     2.95839  0.00137652
         899      2.9397     2.95836  0.00137515
         900     2.94082     2.95835  0.00137376
         901     2.94185     2.95833  0.00137235
         902     2.94281     2.95831  0.00137094
         903     2.94369     2.95829  0.00136952
         904     2.94449     2.95828  0.00136809
         905     2.94522     2.95826  0.00136665
         906     2.94588     2.95825  0.00136521
         907     2.94648     2.95824  0.00136377
         908     2.94702     2.95822  0.00136232
         909     2.94749     2.95821  0.00136087
         910     2.94791      2.9582  0.00135943
         911     2.94827     2.95819  0.00135798
         912     2.94858     2.95818  0.00135653
         913     2.94884     2.95817  0.00135508
         914     2.94906     2.95816  0.00135364
         915     2.94923     2.95815  0.00135219
         916     2.94935     2.95814  0.00135075
         917     2.94944     2.95813  0.00134931
         918     2.94948     2.95812  0.00134787
         919     2.94948     2.95811  0.00134644
