#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       46459     1.96231     1.95924  0.00010873
       46460     1.96253     1.95924 0.000108728
       46461     1.96276     1.95924 0.000108726
       46462     1.96303     1.95924 0.000108723
       46463     1.96331     1.95924 0.000108721
       46464     1.96363     1.95924 0.000108719
       46465     1.96396     1.95924 0.000108717
       46466     1.96433     1.95924 0.000108714
       46467     1.96471     1.95924 0.000108712
       46468     1.96511     1.95924  0.00010871
       46469     1.96553     1.95924 0.000108707
       46470     1.96597     1.95924 0.000108705
       46471     1.96642     1.95924 0.000108703
       46472     1.96689     1.95924 0.000108701
       46473     1.96737     1.95924 0.000108699
       46474     1.96785     1.95924 0.000108696
       46475     1.96834     1.95924 0.000108694
       46476     1.96883     1.95924 0.000108692
       46477     1.96932     1.95924  0.00010869
       46478     1.96981     1.95924 0.000108688
       46479      1.9703     1.95924 0.000108686
       46480     1.97077     1.95924 0.000108684
       46481     1.97124     1.95924 0.000108682
       46482     1.97169     1.95924  0.00010868
       46483     1.97212     1.95924 0.000108678
       46484     1.97254     1.95924 0.000108676
       46485     1.97293     1.95924 0.000108674
       46486      1.9733     1.95924 0.000108672
       46487     1.97365     1.95925  0.00010867
       46488     1.97397     1.95925 0.000108668
       46489     1.97426     1.95925 0.000108666
       46490     1.97452     1.95925 0.000108664
       46491     1.97474     1.95925 0.000108663
       46492     1.97494     1.95925 0.000108661
       46493     1.97509     1.95925 0.000108659
       46494     1.97521     1.95925 0.000108657
       46495     1.97529     1.95925 0.000108655
       46496     1.97533     1.95925 0.000108654
       46497     1.97534     1.95925 0.000108652
       46498      1.9753     1.95925  0.00010865
       46499     1.97522     1.95925 0.000108648
       46500      1.9751     1.95925 0.000108646
       46501     1.97494     1.95925 0.000108645
       46502     1.97474     1.95925 0.000108643
       46503     1.97449     1.95925 0.000108641
       46504      1.9742     1.95925 0.000108639
       46505     1.97388     1.95925 0.000108637
       46506     1.97351     1.95925 0.000108635
       46507     1.97309     1.95925 0.000108633
       46508     1.97264     1.95925 0.000108631
       46509     1.97215     1.95925 0.000108629
       46510     1.97162     1.95925 0.000108627
       46511     1.97105     1.95925 0.000108625
       46512     1.97045     1.95925 0.000108623
       46513      1.9698     1.95925 0.000108621
       46514     1.96913     1.95925 0.000108619
       46515     1.96842     1.95925 0.000108617
       46516     1.96767     1.95925 0.000108615
       46517      1.9669     1.95925 0.000108613
       46518      1.9661     1.95925  0.00010861
       46519     1.96527     1.95925 0.000108608
       46520     1.96442     1.95925 0.000108606
       46521     1.96354     1.95925 0.000108603
       46522     1.96265     1.95925 0.000108601
       46523     1.96173     1.95925 0.000108599
       46524      1.9608     1.95925 0.000108596
       46525     1.95986     1.95925 0.000108594
       46526     1.95891     1.95925 0.000108592
       46527     1.95795     1.95925 0.000108589
       46528     1.95699     1.95925 0.000108587
       46529     1.95603     1.95925 0.000108585
       46530     1.95508     1.95925 0.000108583
       46531     1.95413     1.95925  0.00010858
       46532     1.95319     1.95925 0.000108578
       46533     1.95227     1.95925 0.000108576
       46534     1.95136     1.95925 0.000108574
       46535     1.95048     1.95925 0.000108571
       46536     1.94963     1.95925 0.000108569
       46537     1.94881     1.95925 0.000108567
       46538     1.94802     1.95925 0.000108565
       46539     1.94727     1.95925 0.000108563
       46540     1.94656     1.95925 0.000108561
       46541      1.9459     1.95925 0.000108559
       46542     1.94529     1.95925 0.000108557
       46543     1.94473     1.95925 0.000108555
       46544     1.94423     1.95925 0.000108554
       46545     1.94379     1.95925 0.000108552
       46546     1.94341     1.95925  0.00010855
       46547     1.94309     1.95925 0.000108548
       46548     1.94284     1.95925 0.000108546
       46549     1.94265     1.95925 0.000108545
       46550     1.94253     1.95925 0.000108543
       46551     1.94248     1.95925 0.000108541
       46552      1.9425     1.95925 0.000108539
       46553     1.94257     1.95925 0.000108538
       46554     1.94272     1.95925 0.000108536
       46555     1.94292     1.95925 0.000108534
       46556     1.94319     1.95925 0.000108532
       46557     1.94351     1.95925 0.000108531
       46558     1.94389     1.95925 0.000108529
       46559     1.94431     1.95925 0.000108527
       46560     1.94479     1.95925 0.000108525
       46561      1.9453     1.95925 0.000108523
       46562     1.94585     1.95925 0.000108521
       46563     1.94643     1.95925 0.000108519
       46564     1.94704     1.95924 0.000108517
       46565     1.94766     1.95924 0.000108515
       46566     1.94831     1.95924 0.000108513
       46567     1.94897     1.95924 0.000108511
       46568     1.94963     1.95924 0.000108509
       46569     1.95029     1.95924 0.000108507
       46570     1.95094     1.95924 0.000108504
       46571     1.95159     1.95924 0.000108502
       46572     1.95222     1.95924   0.0001085
       46573     1.95284     1.95924 0.000108498
       46574     1.95343     1.95924 0.000108495
       46575       1.954     1.95924 0.000108493
       46576     1.95453     1.95924 0.000108491
       46577     1.95504     1.95924 0.000108489
       46578      1.9555     1.95924 0.000108486
       46579     1.95593     1.95924 0.000108484
       46580     1.95632     1.95924 0.000108482
       46581     1.95667     1.95924 0.000108479
       46582     1.95698     1.95924 0.000108477
       46583     1.95724     1.95924 0.000108475
       46584     1.95746     1.95924 0.000108472
       46585     1.95764     1.95924  0.00010847
       46586     1.95777     1.95924 0.000108468
       46587     1.95787     1.95924 0.000108465
       46588     1.95792     1.95924 0.000108463
       46589     1.95794     1.95924 0.000108461
       46590     1.95792     1.95924 0.000108458
       46591     1.95787     1.95924 0.000108456
       46592     1.95779     1.95924 0.000108454
       46593     1.95768     1.95924 0.000108452
       46594     1.95755     1.95924 0.000108449
       46595      1.9574     1.95924 0.000108447
       46596     1.95724     1.95924 0.000108445
       46597     1.95707     1.95924 0.000108442
       46598     1.95688     1.95924  0.00010844
       46599      1.9567     1.95924 0.000108438
       46600     1.95652     1.95924 0.000108435
       46601     1.95634     1.95924 0.000108433
       46602     1.95617     1.95924 0.000108431
       46603     1.95602     1.95924 0.000108428
       46604     1.95588     1.95924 0.000108426
       46605     1.95576     1.95924 0.000108424
       46606     1.95566     1.95924 0.000108421
       46607     1.95559     1.95924 0.000108419
       46608     1.95554     1.95924 0.000108417
       46609     1.95551     1.95924 0.000108415
       46610     1.95552     1.95924 0.000108412
       46611     1.95555     1.95924  0.00010841
       46612     1.95561     1.95924 0.000108408
       46613      1.9557     1.95924 0.000108405
       46614     1.95581     1.95924 0.000108403
       46615     1.95595     1.95924 0.000108401
       46616     1.95612     1.95924 0.000108398
       46617      1.9563     1.95924 0.000108396
       46618     1.95651     1.95924 0.000108394
       46619     1.95674     1.95924 0.000108392
       46620     1.95698     1.95924 0.000108389
       46621     1.95724     1.95924 0.000108387
       46622     1.95751     1.95924 0.000108385
       46623     1.95779     1.95924 0.000108382
       46624     1.95808     1.95924  0.00010838
       46625     1.95837     1.95924 0.000108378
       46626     1.95867     1.95924 0.000108375
       46627     1.95897     1.95924 0.000108373
       46628     1.95927     1.95924 0.000108371
       46629     1.95956     1.95924 0.000108368
       46630     1.95986     1.95924 0.000108366
       46631     1.96015     1.95924 0.000108364
       46632     1.96043     1.95924 0.000108361
       46633     1.96071     1.95924 0.000108359
       46634     1.96098     1.95924 0.000108357
       46635     1.96125     1.95924 0.000108354
       46636      1.9615     1.95924 0.000108352
       46637     1.96175     1.95924  0.00010835
       46638     1.96199     1.95924 0.000108348
       46639     1.96223     1.95924 0.000108345
       46640     1.96245     1.95924 0.000108343
       46641     1.96267     1.95924 0.000108341
       46642     1.96288     1.95924 0.000108338
       46643     1.96308     1.95924 0.000108336
       46644     1.96327     1.95924 0.000108334
       46645     1.96346     1.95924 0.000108331
       46646     1.96364     1.95924 0.000108329
       46647     1.96381     1.95924 0.000108327
       46648     1.96398     1.95924 0.000108325
       46649     1.96414     1.95924 0.000108322
       46650     1.96429     1.95924  0.00010832
       46651     1.96444     1.95924 0.000108318
       46652     1.96458     1.95924 0.000108316
       46653     1.96472     1.95924 0.000108313
       46654     1.96485     1.95924 0.000108311
       46655     1.96498     1.95924 0.000108309
       46656     1.96511     1.95924 0.000108307
       46657     1.96523     1.95924 0.000108304
       46658     1.96534     1.95924 0.000108302
       46659     1.96545     1.95924   0.0001083
       46660     1.96556     1.95924 0.000108298
       46661     1.96566     1.95924 0.000108295
       46662     1.96575     1.95924 0.000108293
       46663     1.96585     1.95924 0.000108291
       46664     1.96593     1.95924 0.000108289
       46665     1.96602     1.95924 0.000108286
       46666     1.96609     1.95924 0.000108284
       46667     1.96617     1.95924 0.000108282
       46668     1.96624     1.95924  0.00010828
       46669      1.9663     1.95924 0.000108278
       46670     1.96636     1.95924 0.000108275
       46671     1.96641     1.95924 0.000108273
       46672     1.96645     1.95924 0.000108271
       46673     1.96649     1.95924 0.000108269
       46674     1.96653     1.95924 0.000108267
       46675     1.96655     1.95924 0.000108264
       46676     1.96657     1.95925 0.000108262
       46677     1.96658     1.95925  0.00010826
       46678     1.96658     1.95925 0.000108258
       46679     1.96657     1.95925 0.000108255
