#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       50534     1.93135     1.96778 0.000139101
       50535     1.93256     1.96778   0.0001391
       50536     1.93377     1.96778 0.000139099
       50537     1.93498     1.96778 0.000139097
       50538     1.93619     1.96778 0.000139096
       50539     1.93739     1.96777 0.000139095
       50540     1.93857     1.96777 0.000139093
       50541     1.93972     1.96777 0.000139091
       50542     1.94085     1.96777  0.00013909
       50543     1.94195     1.96777 0.000139088
       50544     1.94303     1.96777 0.000139086
       50545     1.94407     1.96777 0.000139084
       50546     1.94508     1.96777 0.000139082
       50547     1.94607     1.96777  0.00013908
       50548     1.94702     1.96777 0.000139078
       50549     1.94794     1.96777 0.000139076
       50550     1.94884     1.96777 0.000139073
       50551     1.94971     1.96777 0.000139071
       50552     1.95055     1.96777 0.000139069
       50553     1.95137     1.96777 0.000139066
       50554     1.95216     1.96777 0.000139064
       50555     1.95292     1.96777 0.000139061
       50556     1.95366     1.96777 0.000139059
       50557     1.95437     1.96777 0.000139056
       50558     1.95506     1.96777 0.000139054
       50559     1.95572     1.96777 0.000139051
       50560     1.95636     1.96777 0.000139049
       50561     1.95697     1.96777 0.000139046
       50562     1.95756     1.96777 0.000139044
       50563     1.95812     1.96777 0.000139041
       50564     1.95865     1.96777 0.000139038
       50565     1.95916     1.96777 0.000139036
       50566     1.95964     1.96777 0.000139033
       50567     1.96009     1.96777  0.00013903
       50568     1.96051     1.96777 0.000139028
       50569      1.9609     1.96777 0.000139025
       50570     1.96127     1.96777 0.000139022
       50571      1.9616     1.96777  0.00013902
       50572     1.96191     1.96776 0.000139017
       50573     1.96219     1.96776 0.000139014
       50574     1.96243     1.96776 0.000139012
       50575     1.96265     1.96776 0.000139009
       50576     1.96284     1.96776 0.000139006
       50577     1.96301     1.96776 0.000139003
       50578     1.96314     1.96776 0.000139001
       50579     1.96325     1.96776 0.000138998
       50580     1.96333     1.96776 0.000138995
       50581     1.96338     1.96776 0.000138993
       50582     1.96341     1.96776  0.00013899
       50583     1.96341     1.96776 0.000138987
       50584     1.96339     1.96776 0.000138984
       50585     1.96335     1.96776 0.000138982
       50586     1.96328     1.96776 0.000138979
       50587     1.96319     1.96776 0.000138976
       50588     1.96308     1.96776 0.000138974
       50589     1.96295     1.96776 0.000138971
       50590      1.9628     1.96776 0.000138968
       50591     1.96263     1.96776 0.000138965
       50592     1.96245     1.96776 0.000138963
       50593     1.96224     1.96776  0.00013896
       50594     1.96202     1.96776 0.000138957
       50595     1.96179     1.96776 0.000138955
       50596     1.96153     1.96776 0.000138952
       50597     1.96127     1.96776 0.000138949
       50598     1.96099     1.96776 0.000138947
       50599      1.9607     1.96776 0.000138944
       50600      1.9604     1.96776 0.000138941
       50601     1.96008     1.96776 0.000138939
       50602     1.95976     1.96776 0.000138936
       50603     1.95942     1.96776 0.000138933
       50604     1.95908     1.96776 0.000138931
       50605     1.95872     1.96776 0.000138928
       50606     1.95836     1.96776 0.000138925
       50607       1.958     1.96776 0.000138923
       50608     1.95762     1.96776  0.00013892
       50609     1.95724     1.96776 0.000138918
       50610     1.95685     1.96776 0.000138915
       50611     1.95646     1.96776 0.000138912
       50612     1.95606     1.96776  0.00013891
       50613     1.95566     1.96776 0.000138907
       50614     1.95526     1.96776 0.000138905
       50615     1.95485     1.96776 0.000138902
       50616     1.95444     1.96776   0.0001389
       50617     1.95403     1.96776 0.000138897
       50618     1.95361     1.96776 0.000138895
       50619      1.9532     1.96776 0.000138892
       50620     1.95278     1.96776  0.00013889
       50621     1.95237     1.96776 0.000138888
       50622     1.95195     1.96776 0.000138885
       50623     1.95154     1.96776 0.000138883
       50624     1.95113     1.96776  0.00013888
       50625     1.95072     1.96776 0.000138878
       50626     1.95031     1.96776 0.000138876
       50627     1.94991     1.96776 0.000138873
       50628     1.94951     1.96775 0.000138871
       50629     1.94911     1.96775 0.000138869
       50630     1.94872     1.96775 0.000138867
       50631     1.94833     1.96775 0.000138864
       50632     1.94794     1.96775 0.000138862
       50633     1.94757     1.96775  0.00013886
       50634     1.94719     1.96775 0.000138858
       50635     1.94683     1.96775 0.000138856
       50636     1.94647     1.96775 0.000138854
       50637     1.94611     1.96775 0.000138852
       50638     1.94577     1.96775  0.00013885
       50639     1.94543     1.96775 0.000138848
       50640     1.94509     1.96775 0.000138846
       50641     1.94477     1.96775 0.000138844
       50642     1.94445     1.96775 0.000138842
       50643     1.94414     1.96775  0.00013884
       50644     1.94384     1.96775 0.000138838
       50645     1.94355     1.96775 0.000138836
       50646     1.94327     1.96775 0.000138834
       50647     1.94299     1.96775 0.000138832
       50648     1.94272     1.96775  0.00013883
       50649     1.94246     1.96775 0.000138828
       50650     1.94221     1.96775 0.000138826
       50651     1.94197     1.96774 0.000138825
       50652     1.94173     1.96774 0.000138823
       50653     1.94151     1.96774 0.000138821
       50654     1.94128     1.96774 0.000138819
       50655     1.94107     1.96774 0.000138818
       50656     1.94087     1.96774 0.000138816
       50657     1.94067     1.96774 0.000138814
       50658     1.94048     1.96774 0.000138812
       50659     1.94029     1.96774 0.000138811
       50660     1.94011     1.96774 0.000138809
       50661     1.93994     1.96774 0.000138807
       50662     1.93977     1.96774 0.000138806
       50663     1.93961     1.96774 0.000138804
       50664     1.93945     1.96774 0.000138803
       50665     1.93929     1.96774 0.000138801
       50666     1.93914     1.96774 0.000138799
       50667       1.939     1.96774 0.000138798
       50668     1.93885     1.96774 0.000138796
       50669     1.93871     1.96773 0.000138795
       50670     1.93858     1.96773 0.000138793
       50671     1.93844     1.96773 0.000138792
       50672     1.93831     1.96773  0.00013879
       50673     1.93818     1.96773 0.000138788
       50674     1.93805     1.96773 0.000138787
       50675     1.93792     1.96773 0.000138786
       50676     1.93779     1.96773 0.000138784
       50677     1.93766     1.96773 0.000138783
       50678     1.93753     1.96773 0.000138781
       50679      1.9374     1.96773  0.00013878
       50680     1.93728     1.96773 0.000138778
       50681     1.93715     1.96773 0.000138777
       50682     1.93702     1.96773 0.000138775
       50683     1.93689     1.96773 0.000138774
       50684     1.93676     1.96773 0.000138773
       50685     1.93663     1.96773 0.000138771
       50686      1.9365     1.96772  0.00013877
       50687     1.93636     1.96772 0.000138768
       50688     1.93623     1.96772 0.000138767
       50689     1.93609     1.96772 0.000138766
       50690     1.93596     1.96772 0.000138764
       50691     1.93582     1.96772 0.000138763
       50692     1.93568     1.96772 0.000138762
       50693     1.93554     1.96772 0.000138761
       50694     1.93541     1.96772 0.000138759
       50695     1.93527     1.96772 0.000138758
       50696     1.93513     1.96772 0.000138757
       50697     1.93499     1.96772 0.000138756
       50698     1.93485     1.96772 0.000138754
       50699     1.93472     1.96772 0.000138753
       50700     1.93458     1.96772 0.000138752
       50701     1.93445     1.96772 0.000138751
       50702     1.93432     1.96771  0.00013875
       50703     1.93419     1.96771 0.000138748
       50704     1.93406     1.96771 0.000138747
       50705     1.93394     1.96771 0.000138746
       50706     1.93382     1.96771 0.000138745
       50707     1.93371     1.96771 0.000138744
       50708      1.9336     1.96771 0.000138743
       50709      1.9335     1.96771 0.000138742
       50710      1.9334     1.96771 0.000138741
       50711     1.93332     1.96771 0.000138739
       50712     1.93323     1.96771 0.000138738
       50713     1.93316     1.96771 0.000138737
       50714     1.93309     1.96771 0.000138736
       50715     1.93304     1.96771 0.000138735
       50716     1.93299     1.96771 0.000138734
       50717     1.93295      1.9677 0.000138733
       50718     1.93293      1.9677 0.000138732
       50719     1.93291      1.9677 0.000138731
       50720     1.93291      1.9677  0.00013873
       50721     1.93292      1.9677 0.000138729
       50722     1.93294      1.9677 0.000138728
       50723     1.93298      1.9677 0.000138727
       50724     1.93303      1.9677 0.000138726
       50725     1.93309      1.9677 0.000138725
       50726     1.93317      1.9677 0.000138724
       50727     1.93326      1.9677 0.000138723
       50728     1.93337      1.9677 0.000138722
       50729     1.93349      1.9677  0.00013872
       50730     1.93362      1.9677 0.000138719
       50731     1.93377     1.96769 0.000138718
       50732     1.93393     1.96769 0.000138717
       50733     1.93411     1.96769 0.000138716
       50734     1.93431     1.96769 0.000138715
       50735     1.93451     1.96769 0.000138714
       50736     1.93474     1.96769 0.000138712
       50737     1.93497     1.96769 0.000138711
       50738     1.93522     1.96769  0.00013871
       50739     1.93548     1.96769 0.000138709
       50740     1.93576     1.96769 0.000138707
       50741     1.93605     1.96769 0.000138706
       50742     1.93635     1.96769 0.000138705
       50743     1.93666     1.96769 0.000138703
       50744     1.93698     1.96769 0.000138702
       50745     1.93731     1.96769   0.0001387
       50746     1.93765     1.96769 0.000138699
       50747     1.93801     1.96768 0.000138697
       50748     1.93837     1.96768 0.000138696
       50749     1.93873     1.96768 0.000138694
       50750     1.93911     1.96768 0.000138693
       50751     1.93949     1.96768 0.000138691
       50752     1.93987     1.96768 0.000138689
       50753     1.94027     1.96768 0.000138688
       50754     1.94066     1.96768 0.000138686
